Date;YEAR;MONTH;ANBIMA366_TJTLN1366;ANBIMA366_TJTLN3366;ANBIMA366_TJTLN6366;ANBIMA366_TJTLN12366;BMF366_FUT1DOL366;BMF366_FUT3DOL366;BMF366_FUT3DOLV366;GM366_ERTUR366;GM366_ERV366;GM366_ERVV366;GM366_EUROV366;EIA366_PBRENT366;EIA366_PWTI366;GM366_DOW366;SGS366_NASDAQ366;VALOR366_FEDFUND366;GM366_IBVSP366;GM366_IBVSPV366;IRF-M;IMA-S;IMA-C;IMA-B;IMA-B5;IMA-B5plus;IMA-Geral;IRF-M1;IRF-M1plus;IMA-Geral_exC
2018-01-24;2018;1;7.0913;6.6659;6.4784;6.8462;3.186354;3.1905;1.00321955040054;3.29;3.197;0.537744871002399;3.9624;69.91;65.69;26252.0;7415.0;1.375;83679.0;1.22753002414735;11024.961361;4159.345982;5603.814419;5652.39043;5247.979459;6616.643008;4852.224289;9864.713137;12003.54578;4820.925989
2018-01-25;2018;1;7.0563;6.6513;6.48;6.8547;;;;3.25;3.1391;0.644850194168872;3.9214;71.08;65.62;26393.0;7411.0;1.375;;;11028.339715;4160.447418;5606.801668;5654.415195;5249.71252;6619.14725;4853.750377;9867.245628;12007.455113;4822.410977
2018-01-26;2018;1;7.0247;6.6134;6.4442;6.8267;3.146628;3.167357;0.921155735201025;3.27;3.145;0.649644565508692;3.9133;70.08;66.27;26617.0;7506.0;1.375;85530.0;1.10500243004283;11054.319759;4161.539614;5649.200787;5688.535623;5258.927177;6679.599487;4867.81249;9871.727608;12044.585434;4835.714801
2018-01-27;2018;1;6.9909;6.5987;6.4501;6.855;;;0.939111669933934;;;;;;;;;1.375;;;;;;;;;;;;
2018-01-28;2018;1;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-01-29;2018;1;6.9909;6.5987;6.4501;6.855;3.167138;3.188;0.939111669933934;3.28;3.1655;0.67317119528264;3.9103;68.41;65.71;26439.0;7467.0;1.375;84698.0;1.15789857960554;11047.444414;4162.639711;5650.949806;5685.457536;5258.052595;6674.185483;4866.431264;9873.683407;12033.27837;4834.25714
2018-01-30;2018;1;7.051;6.6247;6.4588;6.8769;3.172316;3.183762;0.937623660339182;3.31;3.1661;0.673478997205991;3.9396;67.78;64.64;26077.0;7402.0;1.375;84482.0;1.17067492686881;11046.48798;4163.732774;5652.318775;5679.647866;5260.550189;6660.179349;4865.277288;9875.026292;12031.200715;4833.041659
2018-01-31;2018;1;6.9479;6.5729;6.4536;6.898;3.15902;3.201849;0.94393159231845;3.32;3.1624;0.636951461955508;3.9404;67.78;64.82;26149.0;7411.0;1.375;84912.0;1.17057638908788;11050.982721;4164.829818;5658.151758;5682.270986;5261.836264;6664.299377;4867.196524;9877.901256;12036.63493;4834.856221
2018-02-01;2018;2;7.0095;6.6001;6.4547;6.8907;3.182393;;;3.3;3.173;0.640729522319654;3.9482;68.6;65.92;26187.0;7386.0;1.375;85495.0;1.12531922380826;11059.40501;4165.923392;5668.066407;5690.688728;5265.846218;6677.62773;4871.278814;9880.357449;12048.199092;4838.779473
2018-02-02;2018;2;6.9441;6.5837;6.4708;6.9265;3.218847;3.23425;0.900564322034575;3.35;3.206;0.674598616606562;3.9857;67.45;65.5;25861.0;7318.0;1.375;84041.0;1.21919355216844;11037.681359;4167.01973;5658.561705;5674.005244;5260.359097;6648.965261;4863.919599;9882.046996;12014.813289;4831.493078
2018-02-03;2018;2;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-02-04;2018;2;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-02-05;2018;2;6.9295;6.5744;6.464;6.9227;3.247571;3.2795;0.957978831072472;3.39;3.2355;0.703236124553361;4.0133;67.69;64.18;24346.0;6968.0;1.375;81861.0;1.3753823968222;11032.171308;4168.115843;5650.517982;5657.37053;5257.261716;6618.219285;4859.160561;9885.025272;12005.170504;4826.828923
2018-02-06;2018;2;6.9429;6.5784;6.466;6.9261;3.265827;3.2905;0.933456467968931;3.36;3.2613;0.72345026987205;4.0235;66.75;63.48;24913.0;7116.0;1.375;83894.0;1.46042728758286;11047.263612;4169.207398;5650.745835;5662.55585;5258.197667;6627.830308;4863.238391;9887.361135;12026.748013;4830.99333
2018-02-07;2018;2;6.9179;6.5577;6.4501;6.9126;3.265523;3.3055;0.927445503522193;3.4;3.2467;0.730787611257921;4.0071;65.74;61.91;24893.0;7052.0;1.375;82766.0;1.50294194695719;11054.917204;4170.306811;5652.935065;5662.235109;5259.917299;6625.612852;4864.836015;9890.867643;12036.62061;4832.571975
2018-02-08;2018;2;6.9117;6.5393;6.4115;6.8481;3.287178;3.326;0.90174712027906;3.46;3.2692;0.744677410378514;4.0146;64.26;61.3;23860.0;6777.0;1.375;81532.0;1.5380814399945;11058.457828;4171.403336;5650.558694;5646.965202;5247.223693;6606.383259;4861.97867;9895.869999;12039.630438;4829.709805
2018-02-09;2018;2;6.9066;6.5408;6.4094;6.8362;3.299803;3.344;0.905066836896178;3.43;3.2821;0.737715375606882;4.0235;63.04;59.2;24191.0;6874.0;1.375;80898.0;1.5360694231189;11047.658708;4172.459082;5634.060417;5626.789718;5241.185429;6571.176067;4855.288524;9898.928367;12022.011813;4823.283793
2018-02-10;2018;2;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-02-11;2018;2;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-02-12;2018;2;;;;;;;;;;;;62.2;59.41;24601.0;6982.0;1.375;;;;;;;;;;;;
2018-02-13;2018;2;;;;;;;;;;;;61.94;59.33;24640.0;7014.0;1.375;;;;;;;;;;;;
2018-02-14;2018;2;6.8988;6.5272;6.3899;6.801;3.257156;3.2785;0.99938022973966;3.35;3.2536;0.761915980483365;4.0364;62.29;60.7;24893.0;7144.0;1.375;83542.0;1.65289709686216;11075.811319;4173.521654;5646.983072;5646.414624;5247.810072;6604.736632;4865.291945;9902.773964;12062.497396;4833.188157
2018-02-15;2018;2;6.8803;6.5224;6.3797;6.7595;3.230839;;;3.36;3.2208;0.778760574573334;4.026;62.86;61.48;25200.0;7256.0;1.375;84290.0;1.6575685327307;11083.772799;4174.547851;5664.482441;5672.744988;5254.072186;6652.161901;4873.872863;9906.564388;12072.701331;4841.522528
2018-02-16;2018;2;6.8516;6.5233;6.378;6.7031;3.232296;3.244167;1.01679604479661;3.35;3.2381;0.767975759395944;4.0295;64.3;61.89;25219.0;7239.0;1.375;84524.0;1.65680922411106;11105.600052;4175.599619;5680.035857;5689.739332;5263.429414;6678.231154;4882.270971;9910.265009;12103.759289;4849.718474
2018-02-17;2018;2;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-02-19;2018;2;6.9053;6.5446;6.3665;6.6656;3.236475;;;3.37;3.2347;0.765266207847994;4.0101;64.95;;;;1.375;84792.0;1.65632248274179;11107.482242;4176.648212;5680.475316;5690.558447;5265.393351;6678.032128;4883.180006;9913.509959;12105.089463;4850.637071
2018-02-20;2018;2;6.8817;6.5355;6.3612;6.6455;3.253472;;;3.39;3.2507;0.759113441129487;4.012;64.68;61.91;24965.0;7234.0;1.375;85803.0;1.63865336660748;11120.250474;4177.688308;5674.460765;5684.049662;5265.443736;6664.551332;4883.849505;9916.633737;12122.81551;4851.473811
2018-02-21;2018;2;6.8984;6.5366;6.3457;6.614;3.258374;3.289;1.06327440764617;3.4;3.2555;0.758123587033604;4.0111;64.81;61.73;24798.0;7218.0;1.375;86051.0;1.63391989351214;11127.758502;4178.732136;5676.974535;5680.889012;5271.067961;6652.617712;4884.721055;9920.090837;12132.492378;4852.301643
2018-02-22;2018;2;6.8423;6.5184;6.3705;6.6805;3.259592;3.268833;1.06975296289882;3.38;3.2598;0.747735311254562;4.0167;66.12;62.72;24962.0;7210.0;1.375;86686.0;1.63680806140745;11128.696166;4179.779986;5675.647508;5679.091547;5273.131624;6646.922847;4884.795676;9921.082189;12133.443084;4852.411501
2018-02-23;2018;2;6.8628;6.5207;6.3579;6.6607;3.243102;3.258997;1.06803965540739;3.42;3.2417;0.732035285525356;3.987;67.04;63.52;25310.0;7337.0;1.375;87293.0;1.6381360207422;11140.648043;4180.842733;5681.676412;5692.472699;5278.668399;6669.211036;4890.517414;9924.251897;12149.922616;4858.110956
2018-02-24;2018;2;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-02-25;2018;2;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-02-26;2018;2;6.8581;6.5256;6.3728;6.6805;3.236013;3.259167;1.03422917788499;3.35;3.2351;0.705339356484731;3.9756;67.96;63.81;25709.0;7421.0;1.375;87652.0;1.59943347611989;11158.762591;4181.895525;5688.583464;5712.087557;5284.393697;6704.182484;4898.758159;9926.019732;12176.298241;4866.364499
2018-02-27;2018;2;6.8537;6.5374;6.3899;6.6885;3.240522;3.277;1.03383448846424;3.43;3.2383;0.557913398549008;3.9637;67.59;62.94;25410.0;7330.0;1.375;86935.0;1.4331627396533;11158.145013;4182.903024;5689.28565;5716.558285;5285.399006;6712.441641;4900.158203;9927.928417;12174.491883;4867.778629
2018-02-28;2018;2;6.8396;6.5236;6.3739;6.6638;3.245157;3.264429;1.03786107334681;3.38;3.2449;0.557980287376216;3.9585;66.08;61.43;25029.0;7273.0;1.375;85353.0;1.4205061296784;11172.797304;4183.912686;5688.074869;5713.443924;5290.205794;6701.389983;4902.064303;9931.340353;12194.913161;4869.758672
2018-03-01;2018;3;6.8291;6.5099;6.3646;6.6673;3.267968;3.297586;1.01450930538912;3.38;3.262;0.553045901095246;3.9728;64.23;60.98;24609.0;7181.0;1.375;85377.0;1.40309802241844;11176.339769;4184.98964;5689.504848;5718.138768;5292.9876;6708.402531;4904.220761;9934.043007;12198.985269;4871.928019
2018-03-02;2018;3;6.8116;6.4958;6.3414;6.6133;3.267458;3.291351;0.965762307538509;3.43;3.2614;0.553524590592374;4.0154;64.26;61.19;24538.0;7258.0;1.375;85761.0;1.4041494248335;11195.658744;4186.043073;5692.020528;5723.884306;5299.686406;6713.814977;4909.216408;9938.306965;12225.866794;4876.973993
2018-03-03;2018;3;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-03-04;2018;3;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-03-05;2018;3;6.7994;6.4665;6.297;6.5576;3.262781;3.28493;0.828771384090883;3.37;3.2582;0.553101980990888;4.0174;65.78;62.49;24875.0;7331.0;1.375;86022.0;1.40168625600102;11214.83846;4187.11365;5697.50855;5732.621033;5305.31737;6726.427747;4915.005459;9942.825006;12252.426678;4882.756083
2018-03-06;2018;3;6.8102;6.472;6.2954;6.5451;3.228549;3.2438;0.863976183602432;3.38;3.2246;0.607502981578525;3.9985;65.67;62.54;24884.0;7372.0;1.375;85653.0;1.39803062569387;11220.776333;4188.188233;5702.443771;5734.839439;5308.109239;6728.319937;4917.032672;9945.451825;12260.098047;4884.704398
2018-03-07;2018;3;6.7838;6.4576;6.2853;6.5301;3.242223;3.268;0.867117198189469;3.42;3.2318;0.568056149307739;4.009;65.09;61.09;24801.0;7397.0;1.375;85483.0;1.34258642149723;11220.679178;4189.266546;5706.555396;5734.784268;5310.687725;6725.725383;4917.503455;9948.481432;12258.593099;4885.081614
2018-03-08;2018;3;6.7576;6.4621;6.3008;6.5234;3.262659;3.2881;0.871592795663773;3.39;3.2518;0.548360814441608;4.0085;63.87;60.13;24895.0;7428.0;1.375;84984.0;1.2032529108119;11223.404894;4190.343237;5707.093182;5736.173273;5312.316894;6727.024522;4918.697755;9950.815556;12261.608005;4886.28956
2018-03-09;2018;3;6.7878;6.4736;6.2955;6.5079;3.257786;3.280889;0.869848930342803;3.43;3.2496;0.519308528852232;4.0038;65.19;62.02;25336.0;7561.0;1.375;86371.0;1.13630115549538;11225.561665;4191.41737;5693.630376;5734.346193;5313.603055;6722.016556;4918.660365;9953.544826;12263.597472;4886.592912
2018-03-10;2018;3;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-03-11;2018;3;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-03-12;2018;3;6.7509;6.4632;6.3018;6.5116;3.265261;3.282;0.845606763866567;3.44;3.2606;0.514974338327204;4.0164;64.53;61.35;25179.0;7588.0;1.375;86900.0;1.08710465571697;11230.951143;4192.494124;5686.504998;5734.483754;5313.651417;6722.253918;4919.788386;9956.071137;12270.496556;4887.927504
2018-03-13;2018;3;6.7833;6.4729;6.3023;6.521;3.256635;3.275837;0.790810540476053;3.39;3.2492;0.497013196343792;4.029;64.2;60.69;25007.0;7511.0;1.375;86383.0;1.03140942708046;11246.232745;4193.566258;5680.16587;5743.320462;5318.416199;6735.906351;4924.677504;9958.277911;12292.28376;4893.089191
2018-03-14;2018;3;6.7037;6.4415;6.3155;6.5707;3.262392;3.2839;0.789132654127408;3.39;3.2584;0.492859953938572;4.0284;63.61;60.89;24758.0;7497.0;1.375;86050.0;1.01467661629252;11243.737486;4194.646341;5686.593779;5750.257697;5322.859352;6745.948232;4926.538082;9960.296535;12287.658205;4894.829189
2018-03-15;2018;3;6.7171;6.4459;6.3191;6.5876;3.289872;3.31125;0.804242905960719;3.42;3.2859;0.489001966653756;4.0486;63.67;61.16;24874.0;7482.0;1.375;84928.0;0.82635434060815;11242.248247;4195.722026;5696.288323;5750.036869;5323.311326;6745.057673;4926.880036;9962.726898;12284.347322;4894.932974
2018-03-16;2018;3;6.6859;6.4253;6.3042;6.5693;3.290388;3.298;0.796305569873694;3.46;3.2905;0.424475435616472;4.0414;64.68;62.29;24947.0;7482.0;1.375;84886.0;0.805307886285257;11253.241677;4196.799235;5706.067956;5761.04032;5330.343082;6761.191893;4932.01997;9965.865884;12299.324293;4899.942476
2018-03-17;2018;3;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-03-18;2018;3;;;;;;;;;;;;;;;;1.375;;;;;;;;;;;;
2018-03-19;2018;3;6.6348;6.3897;6.2836;6.5637;3.29192;;;3.42;3.2911;0.412898964026675;4.0583;64.82;62.01;24611.0;7344.0;1.375;83913.0;0.843244637652442;11253.038709;4197.875876;5705.636927;5749.144252;5327.593516;6738.786152;4929.427736;9969.043864;12297.595016;4897.302114
2018-03-20;2018;3;6.6564;6.3876;6.2735;6.5763;3.300849;3.321167;0.802883012349929;3.44;3.2981;0.411698977708626;4.0471;66.0;63.37;24727.0;7364.0;1.375;84163.0;0.842857527920792;11243.566643;4198.948848;5703.076537;5730.893136;5320.167496;6707.691302;4923.709781;9971.560463;12282.346647;4891.518729
2018-03-21;2018;3;6.6087;6.3613;6.2659;6.5774;3.286419;3.303347;0.680585177759755;3.45;3.2921;0.405139623794794;4.0394;68.15;65.1;24682.0;7345.0;1.375;84976.0;0.827925561961108;11259.175245;4200.02532;5717.295047;5745.800207;5321.934186;6737.485036;4930.671753;9974.359291;12304.355458;4898.279432
2018-03-22;2018;3;6.585;6.2751;6.1099;6.3494;3.302373;3.3243;0.644169550354964;3.44;3.3033;0.409355130252071;4.067;68.98;64.25;23958.0;7167.0;1.625;84767.0;0.825336198931546;11295.272344;4201.099987;5734.832676;5776.729418;5354.120242;6770.133664;4944.993806;9983.99794;12353.832592;4912.483843
2018-03-23;2018;3;6.6288;6.3017;6.1206;6.3472;3.307363;3.328043;0.576420435882352;3.5;3.3041;0.409206835948815;4.0842;69.03;65.8;23533.0;6993.0;1.625;84377.0;0.807967941512087;11287.822682;4202.136289;5742.957669;5774.47375;5359.03261;6760.328232;4943.813814;9986.1736;12341.751774;4911.071359
2018-03-24;2018;3;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-03-25;2018;3;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-03-26;2018;3;6.5861;6.2885;6.1156;6.3076;3.302889;3.319642;0.560528029222939;3.45;3.3034;0.384507214286233;4.1098;68.81;65.49;24203.0;7221.0;1.625;85087.0;0.815677057759771;11311.919558;4203.171314;5751.925711;5779.366715;5367.176368;6762.372017;4949.523389;9989.332447;12376.251116;4916.684015
2018-03-27;2018;3;6.5796;6.2936;6.1301;6.3298;3.325298;3.347109;0.576471394491058;3.46;3.3256;0.398169960569786;4.1274;68.63;65.21;23858.0;7009.0;1.625;83808.0;0.859836467820156;11310.393624;4204.206754;5751.967648;5768.419069;5365.448501;6740.931901;4946.948647;9991.046325;12373.207201;4914.049573
2018-03-28;2018;3;6.6645;6.3141;6.1149;6.3264;3.335744;3.355039;0.576238156307089;3.47;3.338;0.401506639889748;4.1231;68.13;64.3;23848.0;6949.0;1.625;83874.0;0.850405037386091;11309.310024;4205.248103;5745.847509;5753.40671;5366.434969;6708.099364;4943.288767;9993.62226;12370.435586;4910.461222
2018-03-29;2018;3;6.5486;6.2737;6.1137;6.3038;3.222842;3.315079;0.637008943373733;3.44;3.3238;0.419967836646556;4.085;69.02;64.87;24103.0;7063.0;1.625;85365.0;0.860454968955023;11320.658502;4206.284822;5761.852663;5766.894553;5375.917353;6726.993865;4949.24031;9996.649246;12385.992056;4916.143269
2018-03-30;2018;3;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-03-31;2018;3;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-04-01;2018;4;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-04-02;2018;4;6.7074;6.3279;6.1025;6.3019;3.320366;;;3.44;3.3104;0.423434540463385;4.0685;;63.05;23644.0;6870.0;1.625;84666.0;0.878908347926921;11313.697562;4207.323374;5757.880028;5755.695199;5370.037784;6709.266041;4945.626525;9999.075933;12374.527;4912.547716
2018-04-03;2018;4;6.7239;6.338;6.1063;6.307;3.330826;3.361;0.689901647013104;3.48;3.3139;0.423002851363397;4.0638;69.02;63.41;24033.0;6941.0;1.625;84623.0;0.871754565827551;11303.725501;4208.36229;5753.560453;5739.239416;5367.369055;6677.111798;4940.246407;10001.182772;12358.356343;4907.154445
2018-04-04;2018;4;6.5735;6.2757;6.1122;6.342;3.354688;3.3715;0.662044007666708;3.46;3.3538;0.486033988380216;4.1228;66.04;63.35;24264.0;7042.0;1.625;84359.0;0.869135024983123;11294.723564;4209.398741;5753.899453;5729.008802;5365.944618;6656.881354;4936.685442;10002.914855;12343.840677;4903.503946
2018-04-05;2018;4;6.7069;6.3415;6.12;6.3063;3.330579;3.33975;0.69849832396355;3.48;3.3196;0.484634274435887;4.0595;66.54;63.53;24505.0;7077.0;1.625;85209.0;0.897129962614627;11319.677648;4210.438439;5762.135606;5747.471693;5374.093413;6687.685962;4945.798008;10005.497907;12380.519888;4912.61554
2018-04-06;2018;4;6.7236;6.3597;6.1368;6.3235;3.371105;3.385039;0.748547301934837;3.55;3.3666;0.558144495910442;4.1325;66.51;62.03;23933.0;6915.0;1.625;84820.0;0.901408240462919;11305.71493;4211.476336;5759.42696;5737.687576;5372.639023;6668.43265;4941.496598;10006.849825;12358.648259;4908.284788
2018-04-07;2018;4;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-04-08;2018;4;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-04-09;2018;4;6.6843;6.343;6.1446;6.355;3.400972;3.426833;0.711303833685713;3.56;3.3903;0.561638164704482;4.1772;68.19;63.4;23979.0;6950.0;1.625;83307.0;0.974352606229941;11301.491525;4212.512623;5763.317613;5735.421658;5374.388839;6661.839777;4940.758824;10008.112955;12351.620858;4907.431904
2018-04-10;2018;4;6.6495;6.3377;6.1539;6.3559;3.422349;3.442857;0.70446012053406;3.55;3.4195;0.575817488582252;4.2193;70.67;65.48;24408.0;7094.0;1.625;84510.0;0.95878132012635;11303.562183;4213.548349;5764.051445;5733.258334;5374.635799;6657.00133;4940.954331;10010.266898;12353.729555;4907.613309
2018-04-11;2018;4;6.7252;6.3599;6.1416;6.3379;3.404277;3.40775;0.751172561301337;3.56;3.4052;0.592994974073727;4.2177;72.74;66.81;24189.0;7069.0;1.625;85245.0;0.969849104826017;11317.599197;4214.588304;5779.704659;5748.46413;5378.370253;6685.415913;4947.727668;10013.062204;12373.715117;4914.145023
2018-04-12;2018;4;6.6979;6.3512;6.1322;6.2965;3.396707;;;3.55;3.3858;0.605213758011208;4.1716;71.44;67.07;24483.0;7140.0;1.625;85443.0;0.965115603622245;11332.099884;4215.622247;5786.252557;5762.909153;5381.727348;6712.603701;4954.156548;10017.366083;12393.678215;4920.554582
2018-04-13;2018;4;6.7565;6.3933;6.1448;6.2647;3.419782;3.439167;0.762576970191981;3.61;3.4105;0.616055515022836;4.2024;73.18;67.35;24360.0;7107.0;1.625;84334.0;1.00125803492046;11326.610405;4216.659906;5792.529802;5755.835646;5379.758154;6699.622911;4952.080597;10019.86711;12384.130012;4918.272775
2018-04-14;2018;4;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-04-15;2018;4;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-04-16;2018;4;6.6856;6.3613;6.1436;6.274;3.427944;3.452667;0.762105944110879;3.55;3.4263;0.602300793279326;4.2394;72.05;66.23;24573.0;7156.0;1.625;82861.0;1.0328784844379;11338.62916;4217.675003;5796.465972;5762.04606;5380.584548;6711.942812;4955.994901;10022.16168;12401.289659;4922.176594
2018-04-17;2018;4;6.6365;6.338;6.142;6.2814;3.407006;3.431;0.780415908414201;3.59;3.4041;0.630212703770874;4.2027;71.71;66.5;24787.0;7281.0;1.625;84086.0;1.08936760097552;11348.521419;4218.718557;5798.950646;5763.937065;5381.491421;6715.086999;4958.471982;10024.812115;12415.046012;4924.647181
2018-04-18;2018;4;6.5502;6.2875;6.1231;6.2792;3.387053;3.404;0.810869868790455;3.52;3.3844;0.650243325694145;4.1902;73.73;68.44;24748.0;7295.0;1.625;85776.0;1.14407591275459;11367.470213;4219.750306;5802.733345;5775.651484;5387.027719;6734.654079;4964.852855;10028.156168;12442.231811;4931.077386
2018-04-19;2018;4;6.586;6.3075;6.1348;6.2994;3.399333;3.408;0.796727707889376;3.53;3.3977;0.652519004213825;4.1921;74.85;68.3;24665.0;7238.0;1.625;85824.0;1.14325329215697;11362.65955;4220.785901;5807.201634;5770.545223;5386.664268;6723.87821;4963.324174;10029.383042;12434.329392;4929.40126
2018-04-20;2018;4;6.6035;6.3106;6.121;6.2658;3.411508;3.4325;0.796302799909277;3.55;3.4101;0.649851405907572;4.189;74.62;68.26;24463.0;7146.0;1.625;85550.0;1.12869217637034;11370.139061;4221.820337;5809.32099;5767.426249;5388.721152;6714.7984;4964.156943;10032.904536;12443.99909;4930.199443
2018-04-21;2018;4;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-04-22;2018;4;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-04-23;2018;4;6.5713;6.2906;6.1172;6.2866;3.444144;3.4645;0.805102339326752;3.64;3.4421;0.670335568496521;4.2052;74.54;67.61;24449.0;7129.0;1.625;85602.0;1.12689392079523;11352.356375;4222.854755;5803.795381;5750.7651;5385.7114;6681.636985;4957.459027;10034.899859;12416.011898;4923.488983
2018-04-24;2018;4;6.5969;6.3076;6.1254;6.2892;3.467968;3.490003;0.794470307039492;3.61;3.4667;0.678282775988901;4.2391;75.86;67.66;24024.0;7007.0;1.625;85469.0;1.12197005849556;11350.959641;4223.875273;5804.785715;5750.171905;5387.772428;6678.079892;4957.502829;10036.992834;12412.880375;4923.508788
2018-04-25;2018;4;6.6271;6.3332;6.1473;6.3105;3.501361;3.51125;0.793898349796469;3.63;3.504;0.699649549210205;4.2675;73.79;68.0;24084.0;7004.0;1.625;85044.0;1.11358221541788;11349.441151;4224.90508;5803.10688;5750.587182;5388.105327;6678.623787;4957.71776;10038.399038;12409.894836;4923.770962
2018-04-26;2018;4;6.5414;6.2889;6.1374;6.3152;3.493302;3.528679;0.794721858797311;3.61;3.4977;0.700595090308858;4.2371;75.39;68.18;24322.0;7119.0;1.625;86383.0;1.1070655897178;11364.803036;4225.921771;5812.883103;5762.2509;5393.576479;6698.151322;4963.66712;10041.257315;12431.863534;4929.608614
2018-04-27;2018;4;6.4644;6.2401;6.1117;6.2987;3.467572;3.479725;0.868765611896988;3.65;3.4676;0.739814434977647;4.1993;75.33;68.11;24311.0;7120.0;1.625;86444.0;1.10709101870717;11382.67112;4226.912196;5819.838047;5765.043243;5399.473678;6697.798315;4967.70754;10045.29448;12457.072829;4933.565206
2018-04-28;2018;4;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-04-29;2018;4;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-04-30;2018;4;6.5188;6.257;6.1104;6.3188;3.472913;3.5155;0.876676671064618;3.65;3.4811;0.727616474494914;4.2031;75.92;68.56;24163.0;7066.0;1.625;86115.0;1.04763822978372;11373.438456;4227.932331;5818.31042;5758.601309;5398.576666;6684.684346;4964.998986;10047.185828;12442.129746;4930.833742
2018-05-01;2018;5;;;;;;;;;;;;74.85;67.28;;;1.625;;;;;;;;;;;;
2018-05-02;2018;5;6.4936;6.2577;6.1329;6.354;3.550064;3.57;0.921754878919643;3.69;3.5424;0.784405144982669;4.2395;73.14;67.91;23925.0;7101.0;1.625;84547.0;1.11101682347105;11367.503433;4228.960794;5818.832218;5748.325695;5396.999274;6663.926714;4961.899981;10048.522836;12432.465485;4927.65125
2018-05-03;2018;5;6.5617;6.2876;6.1439;6.3822;3.551685;3.583;0.855841804810922;3.67;3.5484;0.783648709471549;4.2478;73.45;68.45;23930.0;7088.0;1.625;83288.0;1.15793031628775;11366.72504;4229.993887;5823.31124;5749.127199;5397.290733;6665.361225;4962.471294;10049.715698;12430.741329;4928.124387
2018-05-04;2018;5;6.4639;6.2449;6.1442;6.4009;3.539239;3.553;0.862275140030612;3.71;3.5308;0.776639571964444;4.2186;74.75;69.71;24263.0;7210.0;1.625;83118.0;1.15706499704002;11367.655789;4231.028808;5827.542506;5752.709594;5398.498254;6671.877221;4963.992799;10051.935145;12431.111144;4929.574854
2018-05-05;2018;5;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-05-06;2018;5;;;;;;;;;;;;;;;;1.625;;;;;;;;;;;;
2018-05-07;2018;5;6.5161;6.2722;6.1608;6.4395;3.555634;3.582;0.870542001518207;3.69;3.5458;0.720515992552891;4.2291;74.75;70.74;24357.0;7265.0;1.625;82714.0;1.13340870425821;11349.84461;4232.055879;5820.612645;5741.641264;5393.978139;6652.610217;4958.654947;10052.789378;12403.928748;4924.290424
2018-05-08;2018;5;6.5044;6.2722;6.1901;6.5296;3.581346;3.593;0.823355322621971;3.71;3.5788;0.691179088730349;4.2462;74.16;68.83;24360.0;7267.0;1.625;82956.0;1.13476237352543;11321.173752;4233.078182;5800.593388;5713.626855;5383.333917;6602.97175;4947.105027;10052.366775;12361.007137;4912.980403
2018-05-09;2018;5;6.4336;6.2172;6.1554;6.5349;3.600113;3.63;0.806633123932614;3.74;3.5943;0.685658993416286;4.2603;77.6;71.16;24543.0;7340.0;1.625;84265.0;1.12112011242527;11291.868931;4234.099975;5780.482027;5686.627713;5373.451298;6554.72028;4935.700987;10056.517162;12315.01004;4901.821764
2018-05-10;2018;5;6.4069;6.1968;6.1326;6.4824;3.563613;3.583;0.85394766721961;3.69;3.5566;0.730370692426689;4.232;77.59;71.36;24740.0;7405.0;1.625;85861.0;1.15207744703194;11340.49729;4235.11321;5795.372762;5721.338849;5381.671743;6621.670024;4952.721869;10060.728778;12386.187198;4918.850582
2018-05-11;2018;5;6.4581;6.2338;6.1681;6.5406;3.586133;3.6365;0.896756052867279;3.8;3.5716;0.718410839582127;4.2695;77.37;70.69;24831.0;7403.0;1.625;85220.0;1.15058757596453;11324.879461;4236.098242;5799.056662;5710.607927;5375.095716;6605.394757;4948.057569;10060.486341;12362.812255;4913.992022
